lead_id,date,ad_id,campaign_id,platform,call_booked,call_completed,sale_won,sale_value,rep_id,country
L018644,2026-06-13,C005-AD03,C005,Google,0,0,0,0.0,,India
L018645,2026-06-13,C005-AD03,C005,Google,1,1,0,0.0,R04,UAE
L018646,2026-06-13,C005-AD03,C005,Google,0,0,0,0.0,,USA
L018647,2026-06-13,C005-AD03,C005,Google,1,1,0,0.0,R01,USA
L018648,2026-06-13,C005-AD03,C005,Google,1,1,0,0.0,R01,India
L018649,2026-06-13,C005-AD03,C005,Google,1,1,0,0.0,R04,USA
L018650,2026-06-13,C005-AD04,C005,Google,1,1,0,0.0,R02,UAE
L018651,2026-06-13,C005-AD04,C005,Google,1,1,1,62551.64,R01,Singapore
L018652,2026-06-13,C005-AD04,C005,Google,1,1,0,0.0,R03,UAE
L018653,2026-06-13,C005-AD04,C005,Google,1,0,0,0.0,R02,India
L018654,2026-06-13,C005-AD04,C005,Google,1,0,0,0.0,R01,Singapore
L018655,2026-06-13,C005-AD04,C005,Google,1,1,0,0.0,R01,UK
L018656,2026-06-13,C005-AD04,C005,Google,0,0,0,0.0,,Singapore
L018657,2026-06-13,C005-AD04,C005,Google,0,0,0,0.0,,Singapore
L018658,2026-06-13,C005-AD04,C005,Google,1,1,1,43507.06,R04,UK
L018659,2026-06-13,C005-AD04,C005,Google,1,0,0,0.0,R02,Singapore
L018660,2026-06-13,C005-AD04,C005,Google,1,1,0,0.0,R02,USA
L018661,2026-06-13,C005-AD04,C005,Google,1,0,0,0.0,R02,India
L018662,2026-06-13,C005-AD04,C005,Google,0,0,0,0.0,,Singapore
L018663,2026-06-13,C005-AD04,C005,Google,1,1,0,0.0,R04,USA
L018664,2026-06-13,C005-AD04,C005,Google,0,0,0,0.0,,USA
L018665,2026-06-13,C005-AD04,C005,Google,1,1,0,0.0,R02,UAE
L018666,2026-06-13,C005-AD04,C005,Google,1,1,0,0.0,R04,UK
L018667,2026-06-13,C005-AD04,C005,Google,1,1,0,0.0,R03,UK
L018668,2026-06-13,C005-AD04,C005,Google,0,0,0,0.0,,India
L018669,2026-06-13,C005-AD04,C005,Google,1,1,0,0.0,R01,India
L018670,2026-06-13,C005-AD04,C005,Google,1,1,0,0.0,R04,USA
L018671,2026-06-13,C005-AD04,C005,Google,1,0,0,0.0,R01,UAE
L018672,2026-06-13,C005-AD04,C005,Google,1,0,0,0.0,R03,Singapore
L018673,2026-06-13,C005-AD04,C005,Google,1,1,0,0.0,R02,Singapore
L018674,2026-06-13,C005-AD04,C005,Google,1,0,0,0.0,R02,UAE
L018675,2026-06-13,C005-AD04,C005,Google,1,0,0,0.0,R03,USA
L018676,2026-06-13,C005-AD04,C005,Google,0,0,0,0.0,,UK
L018677,2026-06-13,C005-AD04,C005,Google,1,0,0,0.0,R02,UAE
L018678,2026-06-13,C005-AD04,C005,Google,1,0,0,0.0,R01,UAE
L018679,2026-06-13,C006-AD01,C006,TikTok,1,1,0,0.0,R04,UK
L018680,2026-06-13,C006-AD01,C006,TikTok,1,1,1,50349.25,R04,Singapore
L018681,2026-06-13,C006-AD01,C006,TikTok,0,0,0,0.0,,India
L018682,2026-06-13,C006-AD01,C006,TikTok,1,0,0,0.0,R01,UK
L018683,2026-06-13,C006-AD01,C006,TikTok,0,0,0,0.0,,Singapore
L018684,2026-06-13,C006-AD01,C006,TikTok,0,0,0,0.0,,UAE
L018685,2026-06-13,C006-AD01,C006,TikTok,1,1,0,0.0,R03,UK
L018686,2026-06-13,C006-AD01,C006,TikTok,1,1,0,0.0,R04,USA
L018687,2026-06-13,C006-AD02,C006,TikTok,1,0,0,0.0,R03,UAE
L018688,2026-06-13,C006-AD02,C006,TikTok,1,1,0,0.0,R01,UAE
L018689,2026-06-13,C006-AD02,C006,TikTok,1,1,0,0.0,R03,Singapore
L018690,2026-06-13,C006-AD02,C006,TikTok,0,0,0,0.0,,UK
L018691,2026-06-13,C006-AD02,C006,TikTok,0,0,0,0.0,,India
L018692,2026-06-13,C006-AD02,C006,TikTok,1,1,0,0.0,R02,UK
L018693,2026-06-13,C006-AD02,C006,TikTok,1,1,0,0.0,R01,Singapore
L018694,2026-06-13,C006-AD02,C006,TikTok,1,0,0,0.0,R01,India
L018695,2026-06-13,C006-AD02,C006,TikTok,0,0,0,0.0,,USA
L018696,2026-06-13,C006-AD02,C006,TikTok,1,1,0,0.0,R01,UK
L018697,2026-06-13,C006-AD02,C006,TikTok,1,0,0,0.0,R02,UAE
L018698,2026-06-13,C006-AD02,C006,TikTok,1,1,0,0.0,R01,India
L018699,2026-06-13,C006-AD02,C006,TikTok,1,1,0,0.0,R02,India
L018700,2026-06-13,C006-AD02,C006,TikTok,1,1,0,0.0,R02,UAE
L018701,2026-06-13,C006-AD02,C006,TikTok,0,0,0,0.0,,Singapore
L018702,2026-06-13,C006-AD02,C006,TikTok,0,0,0,0.0,,UK
L018703,2026-06-13,C006-AD02,C006,TikTok,1,0,0,0.0,R04,UAE
L018704,2026-06-13,C006-AD02,C006,TikTok,0,0,0,0.0,,UAE
L018705,2026-06-13,C006-AD02,C006,TikTok,1,1,0,0.0,R02,India
L018706,2026-06-13,C006-AD02,C006,TikTok,0,0,0,0.0,,India
L018707,2026-06-13,C006-AD02,C006,TikTok,1,1,0,0.0,R03,UAE
L018708,2026-06-13,C006-AD02,C006,TikTok,1,1,1,73754.15,R02,USA
L018709,2026-06-13,C006-AD02,C006,TikTok,1,0,0,0.0,R04,India
L018710,2026-06-13,C006-AD02,C006,TikTok,1,1,0,0.0,R02,USA
L018711,2026-06-13,C006-AD02,C006,TikTok,1,1,1,75473.92,R02,Singapore
L018712,2026-06-13,C006-AD02,C006,TikTok,1,0,0,0.0,R04,UK
L018713,2026-06-13,C006-AD02,C006,TikTok,1,1,1,70247.2,R03,USA
L018714,2026-06-13,C006-AD02,C006,TikTok,1,0,0,0.0,R02,India
L018715,2026-06-13,C006-AD02,C006,TikTok,0,0,0,0.0,,UAE
L018716,2026-06-13,C006-AD02,C006,TikTok,0,0,0,0.0,,UK
L018717,2026-06-13,C006-AD02,C006,TikTok,0,0,0,0.0,,Singapore
L018718,2026-06-13,C006-AD02,C006,TikTok,1,1,0,0.0,R04,UAE
L018719,2026-06-13,C006-AD02,C006,TikTok,0,0,0,0.0,,USA
L018720,2026-06-13,C006-AD03,C006,TikTok,0,0,0,0.0,,UK
L018721,2026-06-13,C006-AD03,C006,TikTok,1,1,0,0.0,R01,UAE
L018722,2026-06-13,C006-AD03,C006,TikTok,1,1,0,0.0,R03,UK
L018723,2026-06-13,C006-AD03,C006,TikTok,1,1,1,70272.92,R03,Singapore
L018724,2026-06-13,C006-AD03,C006,TikTok,0,0,0,0.0,,UAE
L018725,2026-06-13,C006-AD03,C006,TikTok,1,0,0,0.0,R02,Singapore
L018726,2026-06-13,C006-AD03,C006,TikTok,0,0,0,0.0,,UAE
L018727,2026-06-13,C006-AD03,C006,TikTok,0,0,0,0.0,,Singapore
L018728,2026-06-13,C006-AD03,C006,TikTok,1,1,0,0.0,R03,USA
L018729,2026-06-13,C006-AD03,C006,TikTok,1,1,0,0.0,R03,USA
L018730,2026-06-13,C006-AD03,C006,TikTok,1,0,0,0.0,R02,UAE
L018731,2026-06-13,C006-AD03,C006,TikTok,1,0,0,0.0,R01,UK
L018732,2026-06-13,C006-AD03,C006,TikTok,1,1,0,0.0,R01,Singapore
L018733,2026-06-13,C006-AD03,C006,TikTok,1,1,0,0.0,R03,Singapore
L018734,2026-06-13,C006-AD03,C006,TikTok,1,1,1,39894.2,R02,USA
L018735,2026-06-13,C006-AD03,C006,TikTok,1,0,0,0.0,R03,UAE
L018736,2026-06-13,C006-AD03,C006,TikTok,1,1,0,0.0,R01,UK
L018737,2026-06-13,C006-AD03,C006,TikTok,0,0,0,0.0,,India
L018738,2026-06-13,C007-AD01,C007,Referral,1,1,0,0.0,R03,USA
L018739,2026-06-13,C007-AD01,C007,Referral,0,0,0,0.0,,India
L018740,2026-06-13,C007-AD02,C007,Referral,0,0,0,0.0,,UAE
L018741,2026-06-13,C007-AD02,C007,Referral,0,0,0,0.0,,India
L018742,2026-06-13,C007-AD02,C007,Referral,0,0,0,0.0,,UK
L018743,2026-06-13,C008-AD01,C008,Email,1,1,0,0.0,R02,UK
L018744,2026-06-13,C008-AD01,C008,Email,0,0,0,0.0,,India
L018745,2026-06-13,C009-AD01,C009,Organic,0,0,0,0.0,,UK
L018746,2026-06-13,C009-AD01,C009,Organic,1,1,0,0.0,R02,Singapore
L018747,2026-06-14,C001-AD01,C001,Facebook,1,1,1,56131.98,R01,India
L018748,2026-06-14,C001-AD01,C001,Facebook,1,1,0,0.0,R02,Singapore
L018749,2026-06-14,C001-AD01,C001,Facebook,0,0,0,0.0,,India
L018750,2026-06-14,C001-AD01,C001,Facebook,0,0,0,0.0,,India
L018751,2026-06-14,C001-AD01,C001,Facebook,1,0,0,0.0,R04,Singapore
L018752,2026-06-14,C001-AD01,C001,Facebook,1,1,0,0.0,R04,Singapore
L018753,2026-06-14,C001-AD02,C001,Facebook,1,0,0,0.0,R01,UK
L018754,2026-06-14,C001-AD02,C001,Facebook,1,1,0,0.0,R03,USA
L018755,2026-06-14,C001-AD02,C001,Facebook,1,1,0,0.0,R04,Singapore
L018756,2026-06-14,C001-AD02,C001,Facebook,1,1,0,0.0,R02,India
L018757,2026-06-14,C001-AD02,C001,Facebook,1,1,0,0.0,R02,UK
L018758,2026-06-14,C001-AD02,C001,Facebook,1,1,0,0.0,R04,USA
L018759,2026-06-14,C001-AD02,C001,Facebook,1,0,0,0.0,R04,UAE
L018760,2026-06-14,C001-AD02,C001,Facebook,1,0,0,0.0,R03,UK
L018761,2026-06-14,C001-AD02,C001,Facebook,1,1,0,0.0,R03,Singapore
L018762,2026-06-14,C001-AD02,C001,Facebook,1,1,1,58045.93,R01,India
L018763,2026-06-14,C001-AD03,C001,Facebook,0,0,0,0.0,,India
L018764,2026-06-14,C001-AD03,C001,Facebook,0,0,0,0.0,,UK
L018765,2026-06-14,C001-AD03,C001,Facebook,1,1,0,0.0,R04,UK
L018766,2026-06-14,C001-AD03,C001,Facebook,1,1,0,0.0,R02,USA
L018767,2026-06-14,C001-AD03,C001,Facebook,1,0,0,0.0,R02,USA
L018768,2026-06-14,C001-AD03,C001,Facebook,1,1,1,33666.72,R02,UAE
L018769,2026-06-14,C001-AD03,C001,Facebook,1,1,0,0.0,R03,India
L018770,2026-06-14,C001-AD03,C001,Facebook,0,0,0,0.0,,India
L018771,2026-06-14,C001-AD03,C001,Facebook,0,0,0,0.0,,USA
L018772,2026-06-14,C001-AD03,C001,Facebook,0,0,0,0.0,,Singapore
L018773,2026-06-14,C001-AD03,C001,Facebook,1,1,1,34554.55,R02,Singapore
L018774,2026-06-14,C001-AD03,C001,Facebook,0,0,0,0.0,,Singapore
L018775,2026-06-14,C001-AD03,C001,Facebook,1,1,0,0.0,R01,USA
L018776,2026-06-14,C001-AD03,C001,Facebook,1,1,0,0.0,R04,UK
L018777,2026-06-14,C001-AD03,C001,Facebook,1,1,1,67971.35,R04,UAE
L018778,2026-06-14,C001-AD03,C001,Facebook,0,0,0,0.0,,UAE
L018779,2026-06-14,C001-AD03,C001,Facebook,1,0,0,0.0,R02,UK
L018780,2026-06-14,C001-AD04,C001,Facebook,1,1,1,84966.03,R02,Singapore
L018781,2026-06-14,C001-AD04,C001,Facebook,1,1,0,0.0,R03,USA
L018782,2026-06-14,C001-AD04,C001,Facebook,0,0,0,0.0,,India
L018783,2026-06-14,C001-AD04,C001,Facebook,1,1,0,0.0,R04,UAE
L018784,2026-06-14,C001-AD04,C001,Facebook,0,0,0,0.0,,India
L018785,2026-06-14,C001-AD04,C001,Facebook,1,1,1,68412.75,R04,UAE
L018786,2026-06-14,C001-AD04,C001,Facebook,1,0,0,0.0,R01,India
L018787,2026-06-14,C002-AD01,C002,Facebook,1,0,0,0.0,R04,India
L018788,2026-06-14,C002-AD01,C002,Facebook,1,0,0,0.0,R04,UAE
L018789,2026-06-14,C002-AD01,C002,Facebook,1,1,0,0.0,R02,UAE
L018790,2026-06-14,C002-AD01,C002,Facebook,0,0,0,0.0,,Singapore
L018791,2026-06-14,C002-AD01,C002,Facebook,1,1,0,0.0,R03,UAE
L018792,2026-06-14,C002-AD01,C002,Facebook,1,0,0,0.0,R01,USA
L018793,2026-06-14,C002-AD01,C002,Facebook,1,1,0,0.0,R02,USA
L018794,2026-06-14,C002-AD01,C002,Facebook,0,0,0,0.0,,USA
L018795,2026-06-14,C002-AD01,C002,Facebook,0,0,0,0.0,,India
L018796,2026-06-14,C002-AD01,C002,Facebook,0,0,0,0.0,,India
L018797,2026-06-14,C002-AD01,C002,Facebook,0,0,0,0.0,,UAE
L018798,2026-06-14,C002-AD01,C002,Facebook,1,1,0,0.0,R02,India
L018799,2026-06-14,C002-AD02,C002,Facebook,1,0,0,0.0,R03,UK
L018800,2026-06-14,C002-AD02,C002,Facebook,0,0,0,0.0,,India
L018801,2026-06-14,C002-AD02,C002,Facebook,1,1,0,0.0,R01,Singapore
L018802,2026-06-14,C002-AD02,C002,Facebook,0,0,0,0.0,,UK
L018803,2026-06-14,C002-AD02,C002,Facebook,1,0,0,0.0,R04,UAE
L018804,2026-06-14,C002-AD02,C002,Facebook,1,1,1,60518.04,R03,UAE
L018805,2026-06-14,C003-AD01,C003,Instagram,1,1,0,0.0,R03,UK
L018806,2026-06-14,C003-AD01,C003,Instagram,0,0,0,0.0,,India
L018807,2026-06-14,C003-AD01,C003,Instagram,1,1,1,16288.05,R03,USA
L018808,2026-06-14,C003-AD01,C003,Instagram,0,0,0,0.0,,USA
L018809,2026-06-14,C003-AD01,C003,Instagram,1,0,0,0.0,R04,India
L018810,2026-06-14,C003-AD01,C003,Instagram,1,0,0,0.0,R03,India
L018811,2026-06-14,C003-AD01,C003,Instagram,0,0,0,0.0,,USA
L018812,2026-06-14,C003-AD01,C003,Instagram,1,1,0,0.0,R01,UAE
L018813,2026-06-14,C003-AD01,C003,Instagram,1,1,0,0.0,R04,India
L018814,2026-06-14,C003-AD01,C003,Instagram,1,1,0,0.0,R01,UAE
L018815,2026-06-14,C003-AD01,C003,Instagram,1,1,0,0.0,R01,Singapore
L018816,2026-06-14,C003-AD01,C003,Instagram,1,1,0,0.0,R04,India
L018817,2026-06-14,C003-AD01,C003,Instagram,1,1,0,0.0,R04,India
L018818,2026-06-14,C003-AD01,C003,Instagram,1,1,0,0.0,R04,Singapore
L018819,2026-06-14,C003-AD02,C003,Instagram,1,1,0,0.0,R03,UK
L018820,2026-06-14,C003-AD02,C003,Instagram,0,0,0,0.0,,India
L018821,2026-06-14,C003-AD02,C003,Instagram,1,1,0,0.0,R03,Singapore
L018822,2026-06-14,C003-AD02,C003,Instagram,1,1,1,76858.92,R02,UK
L018823,2026-06-14,C003-AD02,C003,Instagram,0,0,0,0.0,,India
L018824,2026-06-14,C003-AD02,C003,Instagram,1,1,0,0.0,R01,USA
L018825,2026-06-14,C003-AD02,C003,Instagram,1,1,0,0.0,R04,USA
L018826,2026-06-14,C003-AD02,C003,Instagram,1,1,1,26489.87,R01,India
L018827,2026-06-14,C003-AD02,C003,Instagram,0,0,0,0.0,,India
L018828,2026-06-14,C003-AD03,C003,Instagram,0,0,0,0.0,,UAE
L018829,2026-06-14,C003-AD03,C003,Instagram,0,0,0,0.0,,India
L018830,2026-06-14,C003-AD03,C003,Instagram,1,1,0,0.0,R04,Singapore
L018831,2026-06-14,C003-AD03,C003,Instagram,1,0,0,0.0,R02,India
L018832,2026-06-14,C003-AD03,C003,Instagram,1,1,0,0.0,R04,UK
L018833,2026-06-14,C003-AD03,C003,Instagram,1,1,0,0.0,R03,India
L018834,2026-06-14,C003-AD03,C003,Instagram,1,0,0,0.0,R01,Singapore
L018835,2026-06-14,C003-AD03,C003,Instagram,0,0,0,0.0,,UK
L018836,2026-06-14,C003-AD03,C003,Instagram,0,0,0,0.0,,UK
L018837,2026-06-14,C003-AD03,C003,Instagram,1,1,1,52981.02,R03,UAE
L018838,2026-06-14,C003-AD04,C003,Instagram,1,1,1,65447.58,R02,Singapore
L018839,2026-06-14,C003-AD04,C003,Instagram,1,1,0,0.0,R03,UAE
L018840,2026-06-14,C003-AD04,C003,Instagram,1,1,0,0.0,R02,Singapore
L018841,2026-06-14,C003-AD04,C003,Instagram,0,0,0,0.0,,India
L018842,2026-06-14,C003-AD04,C003,Instagram,1,1,0,0.0,R04,India
L018843,2026-06-14,C003-AD04,C003,Instagram,0,0,0,0.0,,India
L018844,2026-06-14,C003-AD04,C003,Instagram,1,1,0,0.0,R02,UAE
L018845,2026-06-14,C003-AD04,C003,Instagram,1,1,0,0.0,R04,UAE
L018846,2026-06-14,C003-AD04,C003,Instagram,0,0,0,0.0,,UAE
L018847,2026-06-14,C003-AD04,C003,Instagram,0,0,0,0.0,,Singapore
L018848,2026-06-14,C003-AD04,C003,Instagram,1,1,0,0.0,R02,India
L018849,2026-06-14,C003-AD04,C003,Instagram,0,0,0,0.0,,Singapore
L018850,2026-06-14,C003-AD04,C003,Instagram,0,0,0,0.0,,USA
L018851,2026-06-14,C003-AD04,C003,Instagram,0,0,0,0.0,,USA
L018852,2026-06-14,C003-AD04,C003,Instagram,1,1,0,0.0,R04,Singapore
L018853,2026-06-14,C004-AD01,C004,Google,1,1,0,0.0,R02,India
L018854,2026-06-14,C004-AD01,C004,Google,1,1,0,0.0,R04,Singapore
L018855,2026-06-14,C004-AD01,C004,Google,1,0,0,0.0,R01,UAE
L018856,2026-06-14,C004-AD01,C004,Google,1,1,0,0.0,R04,UK
L018857,2026-06-14,C004-AD01,C004,Google,1,1,0,0.0,R02,UAE
L018858,2026-06-14,C004-AD01,C004,Google,1,1,0,0.0,R02,India
L018859,2026-06-14,C004-AD01,C004,Google,0,0,0,0.0,,UK
L018860,2026-06-14,C004-AD01,C004,Google,1,1,0,0.0,R01,USA
L018861,2026-06-14,C004-AD01,C004,Google,1,0,0,0.0,R03,USA
L018862,2026-06-14,C004-AD01,C004,Google,0,0,0,0.0,,USA
L018863,2026-06-14,C004-AD02,C004,Google,1,1,0,0.0,R01,UAE
L018864,2026-06-14,C004-AD02,C004,Google,1,1,0,0.0,R04,India
L018865,2026-06-14,C004-AD02,C004,Google,0,0,0,0.0,,UK
L018866,2026-06-14,C004-AD02,C004,Google,0,0,0,0.0,,UAE
L018867,2026-06-14,C004-AD02,C004,Google,0,0,0,0.0,,UK
L018868,2026-06-14,C004-AD02,C004,Google,0,0,0,0.0,,UK
L018869,2026-06-14,C004-AD02,C004,Google,1,1,1,48382.08,R04,UK
L018870,2026-06-14,C004-AD02,C004,Google,0,0,0,0.0,,Singapore
L018871,2026-06-14,C004-AD02,C004,Google,1,1,0,0.0,R03,Singapore
L018872,2026-06-14,C004-AD02,C004,Google,1,1,0,0.0,R03,UK
L018873,2026-06-14,C004-AD02,C004,Google,1,1,0,0.0,R03,Singapore
L018874,2026-06-14,C004-AD02,C004,Google,0,0,0,0.0,,Singapore
L018875,2026-06-14,C004-AD02,C004,Google,0,0,0,0.0,,UAE
L018876,2026-06-14,C005-AD01,C005,Google,1,0,0,0.0,R04,Singapore
L018877,2026-06-14,C005-AD01,C005,Google,1,1,0,0.0,R01,India
L018878,2026-06-14,C005-AD01,C005,Google,1,1,0,0.0,R03,India
L018879,2026-06-14,C005-AD01,C005,Google,0,0,0,0.0,,Singapore
L018880,2026-06-14,C005-AD01,C005,Google,1,0,0,0.0,R02,Singapore
L018881,2026-06-14,C005-AD01,C005,Google,0,0,0,0.0,,USA
L018882,2026-06-14,C005-AD01,C005,Google,1,1,0,0.0,R02,India
L018883,2026-06-14,C005-AD01,C005,Google,1,1,0,0.0,R01,UAE
L018884,2026-06-14,C005-AD01,C005,Google,1,1,0,0.0,R03,Singapore
L018885,2026-06-14,C005-AD01,C005,Google,1,0,0,0.0,R01,India
L018886,2026-06-14,C005-AD01,C005,Google,1,1,1,78936.26,R03,UK
L018887,2026-06-14,C005-AD01,C005,Google,1,0,0,0.0,R02,India
L018888,2026-06-14,C005-AD01,C005,Google,1,1,0,0.0,R02,UK
L018889,2026-06-14,C005-AD01,C005,Google,1,0,0,0.0,R01,USA
L018890,2026-06-14,C005-AD01,C005,Google,1,0,0,0.0,R02,UAE
L018891,2026-06-14,C005-AD01,C005,Google,1,1,0,0.0,R03,UK
L018892,2026-06-14,C005-AD01,C005,Google,0,0,0,0.0,,India
L018893,2026-06-14,C005-AD01,C005,Google,1,1,0,0.0,R04,Singapore
L018894,2026-06-14,C005-AD01,C005,Google,0,0,0,0.0,,Singapore
L018895,2026-06-14,C005-AD01,C005,Google,0,0,0,0.0,,USA
L018896,2026-06-14,C005-AD01,C005,Google,1,1,1,33759.84,R02,India
L018897,2026-06-14,C005-AD01,C005,Google,1,1,0,0.0,R01,UK
L018898,2026-06-14,C005-AD01,C005,Google,1,0,0,0.0,R03,Singapore
L018899,2026-06-14,C005-AD01,C005,Google,0,0,0,0.0,,UK
L018900,2026-06-14,C005-AD01,C005,Google,0,0,0,0.0,,India
L018901,2026-06-14,C005-AD01,C005,Google,1,0,0,0.0,R01,UK
L018902,2026-06-14,C005-AD01,C005,Google,0,0,0,0.0,,UAE
L018903,2026-06-14,C005-AD01,C005,Google,1,1,0,0.0,R01,India
L018904,2026-06-14,C005-AD01,C005,Google,0,0,0,0.0,,India
L018905,2026-06-14,C005-AD01,C005,Google,0,0,0,0.0,,Singapore
L018906,2026-06-14,C005-AD01,C005,Google,1,1,1,44215.7,R02,Singapore
L018907,2026-06-14,C005-AD02,C005,Google,1,1,0,0.0,R02,UK
L018908,2026-06-14,C005-AD02,C005,Google,1,0,0,0.0,R04,UAE
L018909,2026-06-14,C005-AD02,C005,Google,1,1,0,0.0,R01,Singapore
L018910,2026-06-14,C005-AD02,C005,Google,1,1,0,0.0,R02,UAE
L018911,2026-06-14,C005-AD02,C005,Google,0,0,0,0.0,,Singapore
L018912,2026-06-14,C005-AD02,C005,Google,1,0,0,0.0,R03,India
L018913,2026-06-14,C005-AD02,C005,Google,1,0,0,0.0,R04,UAE
L018914,2026-06-14,C005-AD02,C005,Google,1,0,0,0.0,R04,India
L018915,2026-06-14,C005-AD02,C005,Google,1,0,0,0.0,R04,UK
L018916,2026-06-14,C005-AD02,C005,Google,1,1,0,0.0,R04,USA
L018917,2026-06-14,C005-AD02,C005,Google,0,0,0,0.0,,UK
L018918,2026-06-14,C005-AD02,C005,Google,1,1,1,69474.73,R04,Singapore
L018919,2026-06-14,C005-AD02,C005,Google,1,1,1,82630.47,R02,Singapore
L018920,2026-06-14,C005-AD02,C005,Google,0,0,0,0.0,,Singapore
L018921,2026-06-14,C005-AD02,C005,Google,1,1,0,0.0,R01,Singapore
L018922,2026-06-14,C005-AD02,C005,Google,0,0,0,0.0,,India
L018923,2026-06-14,C005-AD02,C005,Google,1,1,1,49147.93,R03,Singapore
L018924,2026-06-14,C005-AD02,C005,Google,0,0,0,0.0,,UK
L018925,2026-06-14,C005-AD02,C005,Google,1,1,0,0.0,R03,UK
L018926,2026-06-14,C005-AD02,C005,Google,1,1,0,0.0,R02,UK
L018927,2026-06-14,C005-AD02,C005,Google,1,1,0,0.0,R02,USA
L018928,2026-06-14,C005-AD02,C005,Google,0,0,0,0.0,,Singapore
L018929,2026-06-14,C005-AD02,C005,Google,1,0,0,0.0,R03,India
L018930,2026-06-14,C005-AD03,C005,Google,0,0,0,0.0,,USA
L018931,2026-06-14,C005-AD03,C005,Google,1,1,0,0.0,R03,UAE
L018932,2026-06-14,C005-AD03,C005,Google,0,0,0,0.0,,UK
L018933,2026-06-14,C005-AD03,C005,Google,0,0,0,0.0,,USA
L018934,2026-06-14,C005-AD03,C005,Google,1,0,0,0.0,R03,India
L018935,2026-06-14,C005-AD03,C005,Google,1,1,0,0.0,R03,India
L018936,2026-06-14,C005-AD03,C005,Google,1,1,0,0.0,R04,Singapore
L018937,2026-06-14,C005-AD03,C005,Google,1,1,0,0.0,R01,India
L018938,2026-06-14,C005-AD03,C005,Google,1,1,0,0.0,R03,UK
L018939,2026-06-14,C005-AD03,C005,Google,1,1,0,0.0,R01,USA
L018940,2026-06-14,C005-AD03,C005,Google,1,1,0,0.0,R02,UK
L018941,2026-06-14,C005-AD03,C005,Google,0,0,0,0.0,,UAE
L018942,2026-06-14,C005-AD03,C005,Google,0,0,0,0.0,,India
L018943,2026-06-14,C005-AD03,C005,Google,1,0,0,0.0,R04,UAE
L018944,2026-06-14,C005-AD03,C005,Google,0,0,0,0.0,,India
L018945,2026-06-14,C005-AD03,C005,Google,0,0,0,0.0,,UK
L018946,2026-06-14,C005-AD03,C005,Google,1,1,0,0.0,R01,USA
L018947,2026-06-14,C005-AD03,C005,Google,1,1,0,0.0,R02,India
L018948,2026-06-14,C005-AD04,C005,Google,1,1,0,0.0,R03,Singapore
L018949,2026-06-14,C005-AD04,C005,Google,0,0,0,0.0,,USA
L018950,2026-06-14,C005-AD04,C005,Google,0,0,0,0.0,,India
L018951,2026-06-14,C005-AD04,C005,Google,0,0,0,0.0,,India
L018952,2026-06-14,C005-AD04,C005,Google,0,0,0,0.0,,Singapore
L018953,2026-06-14,C005-AD04,C005,Google,0,0,0,0.0,,Singapore
L018954,2026-06-14,C005-AD04,C005,Google,0,0,0,0.0,,UK
L018955,2026-06-14,C005-AD04,C005,Google,1,0,0,0.0,R02,UK
L018956,2026-06-14,C005-AD04,C005,Google,1,1,0,0.0,R03,UK
L018957,2026-06-14,C005-AD04,C005,Google,0,0,0,0.0,,India
L018958,2026-06-14,C005-AD04,C005,Google,1,1,0,0.0,R03,UK
L018959,2026-06-14,C005-AD04,C005,Google,1,1,0,0.0,R02,USA
L018960,2026-06-14,C005-AD04,C005,Google,0,0,0,0.0,,UAE
L018961,2026-06-14,C005-AD04,C005,Google,1,1,1,56935.61,R04,UK
L018962,2026-06-14,C005-AD04,C005,Google,1,1,0,0.0,R01,Singapore
L018963,2026-06-14,C005-AD04,C005,Google,1,1,0,0.0,R03,UK
L018964,2026-06-14,C005-AD04,C005,Google,0,0,0,0.0,,UAE
L018965,2026-06-14,C005-AD04,C005,Google,0,0,0,0.0,,UK
L018966,2026-06-14,C006-AD01,C006,TikTok,1,1,0,0.0,R02,UAE
L018967,2026-06-14,C006-AD01,C006,TikTok,1,1,0,0.0,R01,India
L018968,2026-06-14,C006-AD01,C006,TikTok,1,1,1,19642.48,R02,Singapore
L018969,2026-06-14,C006-AD01,C006,TikTok,1,0,0,0.0,R01,UK
L018970,2026-06-14,C006-AD01,C006,TikTok,1,1,0,0.0,R04,UAE
L018971,2026-06-14,C006-AD01,C006,TikTok,1,1,1,46860.3,R01,Singapore
L018972,2026-06-14,C006-AD02,C006,TikTok,1,1,0,0.0,R01,Singapore
L018973,2026-06-14,C006-AD02,C006,TikTok,0,0,0,0.0,,UK
L018974,2026-06-14,C006-AD02,C006,TikTok,1,1,0,0.0,R01,UK
L018975,2026-06-14,C006-AD02,C006,TikTok,1,1,0,0.0,R02,Singapore
L018976,2026-06-14,C006-AD02,C006,TikTok,1,1,0,0.0,R01,UK
L018977,2026-06-14,C006-AD02,C006,TikTok,1,0,0,0.0,R03,UAE
L018978,2026-06-14,C006-AD02,C006,TikTok,1,1,0,0.0,R01,UAE
L018979,2026-06-14,C006-AD02,C006,TikTok,1,0,0,0.0,R02,Singapore
L018980,2026-06-14,C006-AD02,C006,TikTok,1,0,0,0.0,R01,India
L018981,2026-06-14,C006-AD02,C006,TikTok,1,0,0,0.0,R04,UK
L018982,2026-06-14,C006-AD02,C006,TikTok,0,0,0,0.0,,USA
L018983,2026-06-14,C006-AD02,C006,TikTok,1,1,0,0.0,R03,India
